composite_name,latitude,longitude
Tennessee > Taylor Creek Gourge,36.40898,-84.88938
"Tennessee > Tennessee Wall, The",35.07154,-85.40797333333335
Tennessee > Toxic Wall,36.1615,-86.62159
Tennessee > Tweetsie Trail - Railroad Cuts,36.3158,-82.28705
Tennessee > Vandy Buildering,36.14618,-86.80137833333333
Tennessee > Watt’s Bar,35.69662,-84.75807
Tennessee > Woodcock Cove,35.337004,-85.4532359
Texas > 1135 bridge,32.14721,-97.39693
Texas > Adair Springs,32.11221,-97.41057
Texas > Anthony's Bluff,32.01884,-106.52724
Texas > Atlantis boulder,32.14797,-97.40638
Texas > Back Country,34.930268,-101.620492
Texas > Back Country Boulders,29.25,-103.24999
Texas > Backside of Main Canyon,33.02407,-97.30061
Texas > Barton Creek Greenbelt,30.252306666666666,-97.80082051282051
Texas > Beer Bottle Boulders,31.83694,-99.00597
Texas > Big Overhang,32.8203,-98.0273
Texas > Big Rocks Park,32.2381,-97.7456
Texas > Big and Tall Boulder,32.14744,-97.4067
Texas > Bike Trail Area,36.34001578947368,-101.15504631578948
Texas > Blasted Buttress,31.794,-106.49109
Texas > Boosted Monkey Boulder,30.50379,-98.81862
Texas > Bottlecap (Austin),30.3907,-97.8491
"Texas > Boulder Gardens, The",34.9419975,-101.651405
Texas > Bouldering Wall,29.96906,-99.96078
"Texas > Bow, The",29.60195,-98.6024
Texas > Brazos River Boulders,32.882,-98.28027
Texas > Buda Belly Wall,29.60343,-98.55349
Texas > Bull Creek Park,30.368281666666665,-97.78456333333334
Texas > Burro Canyon,29.20464,-102.88911
Texas > Buzzard's Roost,30.510023999999998,-98.807984
Texas > Carp Wall,31.86571,-97.37538
Texas > Carrion Wall and Indian Head area,32.174086,-97.464866
Texas > Carthage Boulder,29.76082,-95.34112
"Texas > Cave, The",29.60158,-98.60194
Texas > Centex Sportsman Cave,31.1373,-97.48597
Texas > Champion Park,30.50991,-97.75737
Texas > Choppin' Block,32.9987,-98.4583
Texas > Chuck Norris Boulder,32.14707,-97.40669
Texas > Corner Walls,32.9987,-98.4583
Texas > Corpus Christi,27.76959,-97.38726
"Texas > Corral, The",31.864,-97.3859
Texas > Cottonmouth Boulders,31.83703,-99.00623
Texas > Cottonmouth Canyon,31.8369,-99.00623
Texas > Crack Wall,31.87147,-97.38563
Texas > Craw Cave,31.53588,-97.43038
Texas > Crazy Cat a.k.a. Palisades,31.79399,-106.49088
Texas > Crinoid Cave,32.9987,-98.4583
Texas > Cub Cave,29.64744,-98.47002
Texas > Cypress Wall,29.6659,-98.967
Texas > Debridement Wall,30.2875,-97.7261
Texas > Dental Wall,29.60354,-98.55447
Texas > Diamond Boulder,29.3503,-98.42258
Texas > Different Strokes Wall,32.15015,-97.40418
Texas > Dihedral Ridge,31.794,-106.49109
Texas > Dock Wall,29.70392,-101.36162
Texas > Dog Canyon,29.6242,-103.11117
Texas > East Mountain,31.918392083333334,-106.03964250000001
Texas > East Spur,31.91180625,-106.037965
Texas > Echo Canyon,30.5057425,-98.8217975
Texas > Eisenhower Yacht Club,33.82139,-96.60499
Texas > El Raton,32.1477,-97.40663
Texas > Elm Point,33.830075,-96.620275
Texas > Emerald Pools Sector,29.81,-101.44992
Texas > Ernst Tinaja Canyon,29.25645,-103.01117333333333
Texas > Fillbuster Side,32.9894,-98.4558
Texas > Flag Pole,30.5032,-98.8213
Texas > Flaky Chicks Wall & Boulders,31.83674,-99.00685
Texas > Fontainebleau Wall,29.6659,-98.967
Texas > Fort Worth Top Roping,32.8203,-98.0273
Texas > Fortress Cliff Area,34.9592625,-101.666225
Texas > Fossil Ridge,33.82673,-96.6156625
Texas > Fossil Wall,31.8662,-97.3766
Texas > Fourth Canyon,36.335868,-101.160988
"Texas > Fourth Water Crossing Boulders, The",34.9845,-101.7017
Texas > Freshman Mountain,30.50855,-98.81120333333332
Texas > Fritch Fortress Campground,35.68146,-101.59861
Texas > Front Wall,29.6659,-98.967
Texas > GFIP,32.8203,-98.0273
Texas > GSL Trail Area,34.961644285714286,-101.67703857142858
Texas > Garner State Park,29.57541,-99.73001
Texas > Georgetown Hospital,30.6266,-97.6895
Texas > Gerault Bridge,32.98723,-97.04371
Texas > Gladiator gully,34.44076,-101.09305
Texas > Grapevine Hills,29.4108,-103.20457
Texas > Grapevine Hills Bouldering,29.41027777777778,-103.20459555555556
"Texas > Gutter, The",34.982,-101.6693
"Texas > Hidden Canyon, upper/west Indian Springs Canyon",31.90293,-106.47549
Texas > Hidden Cave,31.5373,-97.43111
Texas > Holladay Way & Critter Land,31.83692,-99.0058
"Texas > Holy Shyte Boulder, The",30.3001,-98.2452
Texas > Horseshoe Cliff,34.964725,-101.67841999999999
Texas > Hostility Boulders aka ham creek park,32.17189,-97.49193
Texas > Hueco Blanco Wall,32.15034,-97.40333
Texas > Hueco North Forty,31.94141,-106.06578
Texas > Hueco Point (Closed),34.9845,-101.7017
Texas > Hueco Wall,31.868,-97.3865
Texas > Hydrophobia area,32.1464,-97.39547
Texas > Indian Head,29.33327,-103.50865
Texas > Indian Springs,34.9419,-101.6356
Texas > Jupiter Slab,31.89194,-102.32611
"Texas > K@5tn3R r@Ng3, coccyx of the Rockies, El Paso, TX",31.90637,-106.47568
Texas > Lady Bird Johnson Park,29.52937,-98.42787
"Texas > Last Wall, The",31.83697,-99.00573
Texas > Lawless Wall,29.70547,-101.35552
Texas > Left of The Bow,29.60171,-98.60214
Texas > Limestoner Paradise,29.32225,-102.88079
Texas > Little Dome,30.50078,-98.82376692307692
Texas > Lone Wall,31.5367,-97.4312
Texas > Lost Padre Wall,31.80133,-106.47457
Texas > Lower Wall,29.9771,-99.9607
Texas > Luau,29.98071,-99.95527
Texas > Lumberjack,29.9771,-99.9607
Texas > Lunar Boulders,30.50585,-98.82005
Texas > Main Boulder,29.57861,-98.60768
Texas > Main Canyon Left,32.8203,-98.0273
Texas > Main Canyon Right,32.82086,-98.02713
Texas > Main Dome,30.50569,-98.81786466666668
Texas > Main Wall,30.75225,-98.69559000000001
Texas > Malpractice Wall,29.6035,-98.5543
Texas > Mammoth Rock,31.865,-106.49611
"Texas > Mangler Corner, The",31.83691,-99.00622
"Texas > Maze / Stairs, The",31.83665,-99.0069
Texas > McKelligon Canyon,31.835999999999995,-106.48439999999998
Texas > McKinney Falls State Park,30.55128875,-97.61211
Texas > Med School Wall,29.603395,-98.55359
Texas > Medicine Wall Boulder,29.60346,-98.55298
Texas > Metalogic Wall,29.704,-101.36128
Texas > Metro Wall,29.60332,-98.5539
Texas > Miller Springs,31.106080000000002,-97.461606
Texas > Mini Hueco,31.794,-106.49109
Texas > Monster Rock,30.372557999999998,-98.001672
Texas > Moon boulder,30.535519999999998,-104.06402
Texas > Morgan's Point,31.1455,-97.4751
Texas > Narnia Boulder,30.31104,-98.23715
Texas > Nautilus Cave,31.53632,-97.43188
Texas > Neptune Slab,31.89207,-102.32621
"Texas > Neverending, The",29.6659,-98.967
Texas > New Testament Wall,29.60351,-98.55424
Texas > New Year Boulder,31.80597,-106.49366
Texas > No Country for Old Men,31.82296,-106.49408
Texas > North Mountain,31.931619322033896,-106.0456766101695
Texas > North Star Boulder,31.89224,-102.32556
Texas > Oaks Wall,32.9987,-98.4583
Texas > Old Testament Wall,29.60348,-98.55398
Texas > Orion Slabset,31.89198,-102.32615
"Texas > Outpost, The",31.794,-106.49109
"Texas > Overhang, The",31.8664,-97.378
Texas > PDC Ice,35.03887,-101.7646
Texas > Pace Bend Park (DWS),30.432885,-98.024715
Texas > Painted Canyon Sector,29.81329,-101.44728
Texas > Paisano Peak,30.3076,-103.77661
Texas > Panther Canyon,29.71722,-98.14367
Texas > Park Boulder,30.3046,-98.24914
Texas > Patio Wall,32.9987,-98.4583
Texas > Pecos River DWS (Deep Water Solo),29.7324,-101.35247
Texas > Petri Dish Wall,29.60347,-98.55221
Texas > Pilgrims Pride & Jizzercise Boulders,32.14974,-97.40493
Texas > Pinnacle Ridge,31.794,-106.49109
Texas > Pocketed Roof,31.8774,-97.3865
"Texas > Point, The",31.8686,-97.3836
Texas > Purgatory Creek Natural Area,29.87519,-97.97601
Texas > Quality Crontrol cliff band,32.14634,-97.40668
Texas > Rattlesnake Wall,32.14968,-97.40533
Texas > Refrigerator,32.8203,-98.0273
Texas > Reimer's Ranch North Shore,30.3776255,-98.11623349999999
Texas > Reimers Ranch,30.353197037037038,-98.12441259259259
Texas > Reimers Ranch North Boulders,30.37348,-98.12566
Texas > Residency Wall,29.60341,-98.55267
Texas > Right of The Bow,29.60195,-98.60255
Texas > Rival Wall,31.53632,-97.43188
"Texas > River Boulders, The",32.23865,-97.7405
Texas > Rocklyn Urban Climbing,32.76619,-97.33091
Texas > Rogers Park,31.18712285714286,-97.463825
Texas > Roof Wall,29.98189,-99.95499
Texas > San Gabriel Park,30.64451,-97.68233
Texas > San Gabriel Walking Trail,30.6626,-97.706
Texas > Santa Elena Canyon,29.164135,-103.61642
Texas > Scenic Overlook,32.8203,-98.0273
Texas > Secret Clubhouse,30.53537,-104.06372
Texas > Shaman Wall,29.70413,-101.36089
"Texas > Shield, The",31.53632,-97.43188
Texas > Ship Yard Rocks,31.53632,-97.43188
Texas > Shoal Creek bridges,30.27467,-97.75141
Texas > Shumla Bend Area,29.81789444444444,-101.43965
Texas > Shuttle Cave,32.9987,-98.4583
Texas > Side Canyons & First Overhang,32.82093666666666,-98.02740666666666
Texas > Slab Fracture Boulder,29.60372,-98.54812
Texas > Slain Buffalo Ledge,29.70519,-101.35726
Texas > Solstice Slabset,31.89185,-102.32618
Texas > Sorenson Point,34.966555,-101.666345
Texas > Sorenson Point (Bouldering),34.969106,-101.667676
Texas > South East Houston,29.70984,-95.33886
Texas > South Franklin Mountain,31.86445,-106.49108
Texas > South Rim Wall,29.96722,-99.96027
Texas > Spring Creek,30.10298,-95.47147
Texas > Springfield Park,30.170820000000003,-97.7346
Texas > St. Edwards Park,30.40662,-97.79348
Texas > Stockyards,32.9987,-98.4583
Texas > Tailgate Party Wall,32.9987,-98.4583
Texas > Terra Therapy Area,32.9987,-98.4583
"Texas > Terrace, The",31.86714,-97.38478
Texas > Three Gray Faces,32.9987,-98.4583
Texas > Thunderbird,31.86108,-106.49942
Texas > Tom Mays Park,31.921916666666664,-106.50324333333333
Texas > Trailside Boulder,29.60372,-98.55089
Texas > Trifecta Boulders,31.8366,-99.0067
Texas > Turkey Peak,30.5038,-98.8142
Texas > Upper Canyon Trail Boulders,34.44076,-101.09305
Texas > Villas Wall,30.28586,-97.74378
Texas > Wall of Despair,32.1473,-97.40673
Texas > Warm Up Wall,31.53614,-97.43064
Texas > Waterfall Wall,31.53729,-97.43101
Texas > Weir Dam Area,29.80161166666667,-101.43723166666666
Texas > Weir Dam Sector,29.8032,-101.4401
Texas > West Mountain,31.913157083333335,-106.04581624999999
Texas > Whiskey Wall,29.70427,-101.36027
Texas > Whispering Springs Canyon,31.89657,-106.48645
Texas > White Trash Wall,29.98432,-98.1133
Texas > White bluff,32.02817,-97.42466
Texas > Wimberley Boulders,29.98494,-98.11124
Texas > Wonder Wall,31.53579,-97.43029
Texas > Wyler Red Walls,31.80629,-106.477
Texas > Xiu Boulder,31.8539,-106.50345
Utah > 191 South,37.777262,-109.495388
Utah > Antelope Island,41.03262,-112.26339
Utah > Arches National Park,38.67876682926829,-109.5889531707317
Utah > Axe Handle Canyon,39.4042375,-111.683065
Utah > Bartlett Wash,38.6828,-109.82562
"Utah > Beaver, UT",38.271455,-112.539425
Utah > Big Rocks,38.35575,-111.62614
Utah > Blanding,37.61124909090909,-109.70728454545456
Utah > Brian Head,37.69999571428572,-112.7143819047619
Utah > C Canyon,39.595740000000006,-110.45113
Utah > Capitol Reef,38.25905875,-111.24866833333334
Utah > Castle Valley,38.669085714285714,-109.39101571428571
Utah > Cedar City,37.64113723076923,-113.11867230769231
Utah > Central Wasatch,40.60275169230769,-111.74063235164834
Utah > Cheese Box Canyon,37.6503,-110.08627
Utah > Color Country,37.7995425,-112.278425
Utah > Comb Ridge,37.38697142857143,-109.66377
Utah > Copper Ridge,38.835225,-109.748375
Utah > Crackhouse,38.58924,-109.69932
Utah > Desert Mountain,39.74793066666667,-112.61588266666668
Utah > Desolation Canyon,39.690529999999995,-109.98928000000001
Utah > Devils Playground,41.491175,-113.62595999999999
Utah > Dolores River Canyon Bouldering,38.751478636363636,-109.0630509090909
Utah > Duchesne,40.03411,-110.58163
Utah > Ephraim Canyon,39.33955,-111.54212666666666
Utah > Fisher Towers,38.724073499999996,-109.304783
Utah > Fishlake National Forest,38.570660000000004,-111.85441545454546
Utah > Flaming Gorge,40.879014,-109.56074866666667
Utah > Glen Canyon,37.180456938775514,-111.3885981632653
Utah > Grand Staircase,37.312822553191495,-111.83734787234042
Utah > Hammond Canyon,37.7057,-109.803
Utah > Hanksville Area,38.263217619047616,-110.68672619047618
Utah > Harts Draw,38.174004999999994,-109.520635
"Utah > Henry Mountains, The",38.08950142857143,-110.73000285714286
Utah > House Range,39.203421818181816,-113.40680181818182
Utah > Huntington Canyon,39.42110157894737,-111.05619368421053
Utah > Ibex,38.99868781818182,-113.37562054545455
Utah > Indian Creek,38.07055807692308,-109.57450256410256
Utah > Island In The Sky,38.394081935483875,-109.86295967741935
Utah > Joe's Valley,39.298893978494625,-111.17610731182795
"Utah > Jungle, on the Aquarius Plateau",37.75366,-111.88991647058823
Utah > Kanab Area,37.20024333333333,-112.47699999999999
Utah > Kane Springs Canyon,38.50672512195122,-109.60270341463414
Utah > Ken's Lake,38.482945,-109.4089025
Utah > La Sal Mountains,38.499485,-109.33251727272727
Utah > Labyrinth Canyon,38.614046,-110.04438
Utah > Lions head boulder,38.29208,-111.49236
Utah > Little Valley,38.61954882352941,-109.67386058823529
Utah > Lockhart Basin,38.40116166666667,-109.65171166666666
Utah > Log Canyon,39.64935,-111.70181
Utah > Lost World  Butte Area,38.69515,-109.92359142857143
Utah > Maple Canyon,39.55821791208791,-111.68471791208792
Utah > Maple Grove,39.02045,-112.09592
Utah > Mineral Mountains,38.374052666666664,-112.84603533333333
Utah > Moab Rim Area,38.54622333333333,-109.550155
Utah > Moe's Valley,37.06928,-113.62301
"Utah > Needles District, The",38.1759,-109.8173
Utah > Nephi,39.6475375,-112.0618525
Utah > New Canyon,39.344235,-111.526735
Utah > Nine Mile Canyon,39.7764,-110.4979
Utah > Northern Wasatch,41.4260697,-111.81474374999999
Utah > Nuwuvi Ledge,38.85666,-111.86225400000001
Utah > Onion Creek,38.71196235294117,-109.28727294117647
Utah > Oquirrh Mountains,40.479718000000005,-112.2427416
Utah > Parowan,37.796765,-112.8561775
Utah > Potash Road,38.564068163265304,-109.64839755102041
Utah > Price Canyon,39.77309714285715,-110.91823428571429
Utah > Red Canyon,37.49401,-110.18846
Utah > Redmond Rocks,39.022295,-111.78382625
Utah > Richfield,38.643747142857144,-112.22646285714286
Utah > River Road,38.60185163265306,-109.41893346938775
Utah > Saint George,37.1343595959596,-113.59553444444444
Utah > Salt Creek Canyon,39.74092,-111.71284
Utah > San Rafael Swell,38.97244702479339,-110.66526933884298
Utah > Sand Flats,38.572855,-109.45134833333333
Utah > Sand Hollow State Park,37.12472,-113.37836
Utah > Southern Wasatch,40.30487440860215,-111.63747919354839
Utah > Spring Canyon,38.934610000000006,-110.25681428571428
Utah > Stansbury Mountains,40.681568695652174,-112.58342913043478
Utah > State Highway 313,38.610534615384616,-109.77469461538462
Utah > Steamboat Pass,39.24013,-113.39378
Utah > Sunshine Wall,38.85650888888889,-109.73606777777778
Utah > Triassic,39.33377743589743,-110.74467897435898
Utah > Tusher Canyon,38.681557500000004,-109.74959083333333
Utah > Uinta Mountains,40.711345200000004,-110.84680339999998
Utah > Valley of the Gods,37.2818362962963,-109.8374562962963
Utah > Vernal Area,40.57595888888889,-109.74332444444445
Utah > Wales Canyon,39.48543,-111.65491
Utah > Wasatch Alpine Areas,40.595016666666666,-111.71633933333332
Utah > Wasatch Back,40.78406861111111,-111.45831666666668
Utah > White Rocks,40.32145571428571,-112.90256
Utah > Wood Hill,39.68713666666667,-110.741
Utah > Zion National Park,37.26711102272728,-112.99401659090908
Vermont > 114 Boulders,44.93176,-71.86312
Vermont > Abbey Pond Bouldering,44.028217999999995,-73.085302
Vermont > Art Wall,44.15895,-72.47458
Vermont > Bald Hill,44.76212,-71.9847
Vermont > Bear Notch,44.72849,-72.78533
Vermont > Black Mountain,44.92700666666667,-71.74957333333333
Vermont > Bolton Area,44.39263404255318,-72.88078308510639
Vermont > Bolton Quarry,44.374966666666666,-72.86851333333334
Vermont > Bone Mountain,44.390695,-72.846575
Vermont > Brandon Gap,43.841445,-72.96113
Vermont > Bromley Forest,43.20744255319149,-72.97544085106382
Vermont > Butcher's Ice Slab,44.64547,-72.72727
Vermont > Butchers Crag,44.646675,-72.729305
Vermont > Butchers Island,44.64863,-72.72984
Vermont > Catamount Boulders,43.66271,-72.85789
Vermont > Chaffee Falls,43.729710000000004,-72.993015
Vermont > Chittenden Bouldering,43.76473714285714,-72.90004142857143
Vermont > Creature Rock Boulders,43.14805,-72.57756
Vermont > Crystal Castle,43.340746,-72.89045999999999
Vermont > DEKD Killington,43.678398571428566,-72.79092238095238
Vermont > Deer Leap,43.6652,-72.833
Vermont > Eagle Hollow,43.97737,-72.2971075
Vermont > Eagle Point Quarry,45.00482,-72.20911
Vermont > Ethan Allen Park,44.506483333333335,-73.24037333333334
Vermont > Fire Tower Crag (Elmore Mtn),44.52611,-72.54556
Vermont > Groton,44.291878571428576,-72.30259285714286
Vermont > Jamaica,43.075492,-72.74091999999999
Vermont > Lake Dunmore/Falls of Lana,43.90505666666667,-73.06331999999999
Vermont > Lake Willoughby,44.73489,-72.04639
Vermont > Lone Rock Point,44.488195000000005,-73.249075
Vermont > Marshfield Ledge,44.32764,-72.31299
Vermont > Mount Hor,44.56288,-72.22633666666667
Vermont > Mt Mansfield,44.54166,-72.8308
Vermont > Mt. Haystack Boulders,44.74639,-71.99966
Vermont > Nebraska Notch,44.486815,-72.827515
Vermont > Pisgah Crag,44.73478,-72.04255
Vermont > Pisgah South Trail Moraine,44.71436,-72.02267
Vermont > Prospect Rock,44.65481285714286,-72.7233542857143
Vermont > Riverside Walls,43.82708333333333,-72.53861333333333
Vermont > Rooftopia,42.86794571428572,-73.00775857142857
Vermont > Roxbury,44.0565,-72.7408
Vermont > Smugglers Notch Ice climbing,44.553500625,-72.7926475
Vermont > Smugglers' Notch,44.55513448717949,-72.79419666666666
Vermont > Sunny Valley,43.7040475,-72.8185075
Vermont > Thundering Brook Falls,43.68061,-72.78635
Vermont > Vermont's Lonely Rocks - Central,43.7609,-72.85140249999999
Vermont > Vermont's Lonely Rocks - Northern,44.49403,-73.14641999999999
Vermont > Vermont's Lonely Rocks - Southern,43.17558,-73.05326
Vermont > Wheeler Mountain,44.73329833333333,-72.0916
Vermont > Williamstown/Brookfield Ice,44.0671,-72.5673
Vermont > Winooski Cut/Quarry,44.489915,-73.163965
Vermont > Wounded Grouse Ledge,44.76515,-72.02023
Virginia > Accotink Creek Bouldering,38.76478,-77.20675666666666
Virginia > Alum Springs,38.288,-77.4835
Virginia > Amherst County,37.627705,-79.03183250000001
Virginia > Appalachia,36.90314,-82.769405
Virginia > Atkins Bouldering,36.91110785714285,-81.45018428571429
Virginia > Bears Den Boulders,39.11193,-77.85641
Virginia > Belle Isle1,37.52778,-77.459856
Virginia > Big Schloss,38.94148,-78.66608
Virginia > Bluefield Boulders,36.658455833333335,-81.53774833333334
Virginia > Boucher Rocks,38.96861,-77.18309
Virginia > Breaks Interstate Park,37.2321665625,-82.346940625
Virginia > Browns Island,37.53372,-77.44224
Virginia > Buffalo Mountain Natural Area,36.79593,-80.47699
Virginia > Burkes Garden,37.081285,-81.30478666666666
"Virginia > Buttermilks, The",37.52686333333333,-77.47894722222222
Virginia > Cascades Bouldering,37.35712435897436,-80.59307974358974
Virginia > Charlottesville vicinity,37.97943112449799,-78.91777771084337
Virginia > Civil war bridge,38.91462,-77.27864
Virginia > Conway Robinson Memorial State Forest,38.80928181818182,-77.58657363636364
"Virginia > Cove, The",37.530590000000004,-77.4718725
Virginia > Crescent Boulders,39.134813333333334,-77.84349333333334
Virginia > Crescent Rocks,39.13925,-77.83794
Virginia > Cross Country Trail Boulders,38.72644,-77.21585
Virginia > Custis Memorial Crag Arlington VA,38.88443,-77.15348
Virginia > Devil's Marbleyard,37.581109,-79.47194099999999
Virginia > Dictum Ridge,38.65909,-78.50281
Virginia > El Nap,38.86643,-77.04602
Virginia > Elizabeth Furnace,38.866566666666664,-78.38669666666667
Virginia > Explore Park,37.23432,-79.85011
"Virginia > Flyover, The",37.65969,-77.40774
Virginia > Forest Hill Park,37.51727,-77.47092
Virginia > Fridley's Gap,38.49686,-78.70944
Virginia > George Washington and Jefferson National Forests,38.32333777777777,-79.34469333333332
Virginia > Glasgow Area,37.60595,-79.43201
Virginia > Grayson Highlands State Park,36.62001848396501,-81.49364206997085
Virginia > Great Falls,38.99052041666666,-77.24807791666667
Virginia > Guest River Gorge,36.89887060301508,-82.41161482412059
Virginia > Gulf Branch,38.9251,-77.11354
Virginia > Harkening Hill,37.457848091603054,-79.6172865648855
Virginia > Harpers Ferry,39.3228,-77.727
Virginia > Hidden Rocks,38.450755,-79.1186
Virginia > Hidden Valley,36.83564,-82.08667
Virginia > High Knob Landform,36.887351534090904,-82.67749431818181
Virginia > Hope Boulder Area,39.01079,-77.53378
Virginia > Indian Graves Ridge,38.8099,-78.4035
"Virginia > Iron Gate, VA",37.81205,-79.79910000000001
"Virginia > Junction, The",37.245065,-80.6048875
Virginia > Led Zeppelin Boulders,38.90998,-77.09965
Virginia > Lewis Larus Park,37.54584,-77.5640175
Virginia > Linden Boulder,38.90386,-78.0596
Virginia > Manchester Wall,37.53046625,-77.44510625
Virginia > Massanutten Resort Cliffs,38.39217,-78.76737
Virginia > McAfee's Knob,37.38341066666667,-80.076986
Virginia > Mill Creek,37.3092256,-80.79587719999999
Virginia > Mountain Lake,37.3579,-80.556
Virginia > Natural Tunnel Area,36.70006,-82.74327
Virginia > NellysFord (WinterGreen),37.91967833333333,-78.9015
Virginia > Oregon Hill,37.5353,-77.45052
Virginia > Pheasant Boulder,37.24917,-80.41693
Virginia > Pimmit Run Trail Boulder,38.93531,-77.13972
Virginia > Pony Pasture,37.55167,-77.52207
Virginia > Potts Mountain,37.561605,-80.19554500000001
Virginia > Rapidan Wildlife Management Area,38.38423,-78.46195
Virginia > Rapp Rocks,38.3106,-77.52590000000001
Virginia > Rawley Springs,38.50899,-79.0626
Virginia > Read Mountain,37.3429,-79.8977
Virginia > Ripe Mango,38.96573,-77.16001
Virginia > Roanoke River Gorge,37.25237666666666,-79.86618
Virginia > Second Mountain,38.51696,-79.03842
Virginia > Shenandoah National Park,38.44127675675676,-78.41312909909911
Virginia > Shenandoah Valley Ice Climbing,38.352085,-78.604795
Virginia > Springfield Bouldering (Hooes Rd),38.7615,-77.2077
"Virginia > Trestles, The",37.3559,-79.4164
Virginia > Virginia Creeper Trail Bouldering,36.65847,-81.53778
Virginia > Weenie Beenie Area,38.84353,-77.08523
Virginia > White Rock Gap,37.89388,-79.0501
Virginia > White Rock Roof,37.40084,-80.65744
West Virginia > 4-H Nature Area,38.39408,-82.32215
West Virginia > Alma Crag,37.75738,-82.30916500000001
West Virginia > Barboursville Park,38.39195,-82.30934
West Virginia > Bear Haven,38.9293,-79.6795
West Virginia > Blackwater Falls State Park,39.11053,-79.48713000000001
West Virginia > Bluefield Boulders,37.2547,-81.1845
West Virginia > Bozoo,37.48056640625,-80.86704609375
West Virginia > Camp 70 Boulders,39.13577142857143,-79.43720428571429
West Virginia > Canaan Loop Road Boulders,39.09539,-79.44134
"West Virginia > Cave, The",38.8338,-79.3663
West Virginia > Cheat Canyon,39.6573472,-79.81422533333333
West Virginia > Coopers Rock State Forest,39.63985032258065,-79.80991096774193
West Virginia > Devil's Nose,39.608415,-78.1132675
West Virginia > Dolly Sods Region,39.06773,-79.332705
West Virginia > Eagle Rock,38.82491,-79.29191
West Virginia > Fort Hill Area,38.35184,-81.65013
West Virginia > Franklin Gorge,38.664705,-79.32301
West Virginia > Harpers Ferry,39.3226,-77.72710000000001
West Virginia > Kanawha State Park,38.26549,-81.66757
West Virginia > Long Mountain,38.958,-78.7044
West Virginia > Lower Slabs,38.83609,-79.36621
West Virginia > Meadow River Gorge,38.14965757575757,-80.92723878787879
West Virginia > Nelson Rocks,38.69586833333334,-79.464805
West Virginia > New River Gorge Proper,38.07024296296296,-81.08230244444444
West Virginia > North Bend State Park,39.220165,-81.087315
West Virginia > North Fork Mountain Headwall,38.984444999999994,-79.237685
West Virginia > North Peak - East Face,38.83537,-79.36542
West Virginia > North Peak - West Face,38.8353,-79.36614
West Virginia > Northern Panhandle,40.03988833333333,-80.64034333333333
"West Virginia > Observatory, The",37.50613,-80.45635
West Virginia > Reeds Creek,38.785,-79.288
West Virginia > Riverton,38.740520000000004,-79.43368
West Virginia > Smoke Hole Canyon,38.72277166666667,-79.32787833333333
West Virginia > South End,38.83377,-79.36693
West Virginia > South Peak - East Face,38.8341225,-79.3664875
West Virginia > South Peak - West Face,38.83426333333333,-79.36687333333333
West Virginia > Southern Pillar,38.832589999999996,-79.36737500000001
West Virginia > Spruce Knob bouldering,38.69815428571428,-79.53453714285715
West Virginia > Summersville (Gauley River) Area,38.23328357142857,-80.85669642857144
West Virginia > Sutton Lake,38.6487,-80.6685
Wisconsin > 420th Bluff,44.83347,-91.94985
Wisconsin > Apostle Islands,46.83036333333334,-90.61859
Wisconsin > Appleton (Peabody Park),44.2671,-88.3877
Wisconsin > Bank Buildering,43.07812,-89.41169
Wisconsin > Baraboo Area,43.07812,-89.41169
"Wisconsin > Big Ben (Green Bay, Brown County, WI)",44.52919,-87.90652
Wisconsin > Big Falls County Park,44.88083,-91.28813500000001
Wisconsin > Black River Falls,44.29071217391304,-90.82141217391305
Wisconsin > Blackhawk Lake Recreation Area,43.013385,-90.2867925
Wisconsin > Blue Hills,45.4744,-91.50176
Wisconsin > Bob's Rock,46.29544,-90.99503
Wisconsin > Camp Randall Stadium Area,43.06921,-89.41138
Wisconsin > Cave Point County Park (Door County),44.9298075,-87.17283499999999
Wisconsin > Cedar Hills Campground,43.21130333333334,-89.74288
Wisconsin > Central Sandstone,43.97730076923077,-89.78538384615385
Wisconsin > Chute Pond County Park,45.132435,-88.4481175
Wisconsin > Dave's Falls County Park,45.4958975,-87.9908825
Wisconsin > Deep Water Solos,43.63695,-87.770095
Wisconsin > Devil's Lake,43.41814513333333,-89.72489177777778
Wisconsin > Donald Park,42.95110666666667,-89.66532
Wisconsin > Dudley Davis Quarry Park,43.07834,-89.44968
Wisconsin > Dunbar,45.65341,-88.20888
Wisconsin > Eau Claire,44.81095,-91.49992
Wisconsin > Eau Claire water treatment plant,44.84519,-91.497
"Wisconsin > Fishin' Crag (Castle Rock South), The",43.044815,-90.52004625000001
Wisconsin > Garner Park Shelter,43.0624,-89.4764
Wisconsin > Gibraltar Rock,43.34288,-89.60041
Wisconsin > Governor Dodge State Park,43.03129383333333,-90.1043435
Wisconsin > Governor Thompson State Park,45.32569,-88.23355
Wisconsin > Grandad Bluff,43.811470666666665,-91.20601533333334
Wisconsin > Grant County Ice,42.692746666666665,-90.68221333333334
"Wisconsin > Great Wall (Green Bay, Brown County, WI), The",44.53042,-87.9056
Wisconsin > Hagar Mountain,45.20347,-88.41424
Wisconsin > Hamel Music Center,43.07403,-89.39816
Wisconsin > High Cliff State Park,44.154332857142855,-88.29679904761905
Wisconsin > Hillbilly Hollow,43.974894,-89.501038
Wisconsin > Horicon,43.466242,-88.574726
Wisconsin > Hoyt Park Shelter,43.06937,-89.4408
